,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
453,524,621f79e143b89009366c8700,2021-07-30T22:00:00.000Z,mateodaza#3156,Mount Manu#3530,for visiting Suga’s house,8,8,5,Tam2140#9361,bends#3537,Mettodo#7010,7,3
454,99,621f79e143b89009366c84d2,2021-07-14T22:00:00.000Z,Vyvy-vi#5040,metaverde#2503,for taking intitiave making the Discord more grockable for overstims such as myself. Referring to the channel format.,8,5,8,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,7,3
456,498,621f79e143b89009366c86e6,2021-07-30T22:00:00.000Z,Juankbell#7458,iviangita#3204,for being Zep’s go-to person every time he needs help,5,5,8,osycross(🦎🦎)#5943,Vyvy-vi#5040,divine_comedian#5493,6,3
458,91,621f79e143b89009366c84ca,2021-07-13T22:00:00.000Z,Suga#8514,nic#9212,"for helping  people better understand what the TEC is about, and working hard to improve new members' experiences 🌞",5,8,8,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,7,3
459,181,621f79e143b89009366c8526,2021-07-15T22:00:00.000Z,Juankbell#7458,iviangita#3204,for all the work he’s doing in Gravity,8,5,8,osycross(🦎🦎)#5943,Vyvy-vi#5040,divine_comedian#5493,7,3
460,47,621f79e143b89009366c8499,2021-07-13T22:00:00.000Z,elessar.eth#7945,pavl#1561,for his support and help every time I need it,8,5,5,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,6,3
467,79,621f79e143b89009366c84be,2021-07-13T22:00:00.000Z,Suga#8514,anna-marie#8824,"for a super clear, interesting, and helpful orientation. Appreciate the love and care you bring to everything.",8,5,8,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,7,3
469,544,621f79e143b89009366c8714,2021-07-30T22:00:00.000Z,iviangita#3204,iviangita#3204,for always setting up the community call slides for us,8,5,8,Tam2140#9361,bends#3537,divine_comedian#5493,7,3
470,205,621f79e143b89009366c853e,2021-07-15T22:00:00.000Z,Suga#8514,Mount Manu#3530,"for her super high vibes with orientation and facilitating the space for new members: it has been a huge difference since you joined, we really appreciate it",8,5,8,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,7,3
475,258,621f79e143b89009366c8573,2021-07-15T22:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for stewarding this community successfully into the Hatch,8,5,5,Tam2140#9361,liviade#1387,Mettodo#7010,6,3
476,256,621f79e143b89009366c8571,2021-07-15T22:00:00.000Z,AmwFund#0979,Mount Manu#3530,for stewarding this community successfully into the Hatch,8,5,8,Usua◎ Silver#2618,liviade#1387,Mettodo#7010,7,3
477,385,621f79e143b89009366c865d,2021-07-25T22:00:00.000Z,iviangita#3204,David (please DYOR...)#4116,for the awesome tweet content lately.,5,5,8,Tam2140#9361,bends#3537,divine_comedian#5493,6,3
478,129,621f79e143b89009366c84f2,2021-07-15T22:00:00.000Z,ygg_anderson#4998,iviangita#3204,for making the params parties work out,5,5,8,osycross(🦎🦎)#5943,bends#3537,divine_comedian#5493,6,3
479,59,621f79e143b89009366c84a5,2021-07-13T22:00:00.000Z,Zeptimus#3359,liviade#1387,"for following advice process and forum voting to make a decision, and for constantly questioning our processes and seeing how we can improve",5,8,5,Tam2140#9361,bends#3537,Mettodo#7010,6,3
483,77,621f79e143b89009366c84bc,2021-07-13T22:00:00.000Z,Suga#8514,Vyvy-vi#5040,for running the orientation presentation!,8,5,5,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,6,3
484,335,621f79e143b89009366c85cb,2021-07-20T22:00:00.000Z,Vyvy-vi#5040,nic#9212,for always thinking of ways to improve things,8,5,5,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,6,3
485,65,621f79e143b89009366c84b0,2021-07-13T22:00:00.000Z,eduardovegap#0422,liviade#1387,for reaching out to hatchers and getting their last minute activations!,8,8,5,Tam2140#9361,liviade#1387,Mettodo#7010,7,3
486,459,621f79e143b89009366c86ad,2021-07-29T22:00:00.000Z,Vyvy-vi#5040,eduardovegap#0422,for taking the time of digging and clasifying our new members based on date!,8,8,5,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,7,3
487,194,621f79e143b89009366c8533,2021-07-15T22:00:00.000Z,Suga#8514,Mount Manu#3530,for answering a bunch of questions about Paris and making it possible for people to come and for all the support,5,3,5,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,4,2
488,85,621f79e143b89009366c84c4,2021-07-13T22:00:00.000Z,David (please DYOR...)#4116,Suga#8514,for attending the Orientation/AMA today!,3,3,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,2,2
489,158,621f79e143b89009366c850f,2021-07-15T22:00:00.000Z,eduardovegap#0422,iviangita#3204,for helping with the handbook,3,3,5,Tam2140#9361,liviade#1387,Mettodo#7010,3,2
490,189,621f79e143b89009366c852e,2021-07-15T22:00:00.000Z,Suga#8514,iviangita#3204,"for jumping in params, giving feedback and asking questions",3,5,3,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,3,2
491,305,621f79e143b89009366c85ac,2021-07-15T22:00:00.000Z,Vyvy-vi#5040,chuygarcia.eth#6692,for attending the 1hive hatch lounge,3,1,1,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,1,2
492,302,621f79e143b89009366c85a9,2021-07-15T22:00:00.000Z,Mount Manu#3530,chuygarcia.eth#6692,for attending the 1hive hatch lounge,3,1,3,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,2,2
493,218,621f79e143b89009366c854b,2021-07-15T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for always answering Zer8’s silly questions,3,3,5,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,3,2
494,560,621f79e143b89009366c8724,2021-07-30T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for going to Dan’s presentation,1,3,1,Tam2140#9361,bends#3537,Mettodo#7010,1,2
495,76,621f79e143b89009366c84bb,2021-07-13T22:00:00.000Z,Huxwell#2172,Vyvy-vi#5040,for coming to the orientation AMA call :D,1,1,3,Tam2140#9361,Vyvy-vi#5040,calazki#3961,1,2
496,43,621f79e143b89009366c848f,2021-07-12T22:00:00.000Z,Mount Manu#3530,chuygarcia.eth#6692,for attending Comms WG today <:TEC:835016327542210560>,3,1,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,1,2
497,520,621f79e143b89009366c86fc,2021-07-30T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for all the high-fives,1,3,1,Tam2140#9361,bends#3537,Mettodo#7010,1,2
498,141,621f79e143b89009366c84fe,2021-07-15T22:00:00.000Z,Suga#8514,iviangita#3204,for all of their guidance to Chuy,1,3,3,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,2,2
499,214,621f79e143b89009366c8547,2021-07-15T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for helping Zer8,1,3,1,AmwFund#0979,bends#3537,shawn#7046,1,2
500,269,621f79e143b89009366c857e,2021-07-15T22:00:00.000Z,DanKnobelsdorf#0326,Mount Manu#3530,for being the heroes in finalizing all the details needed for us to hatch,5,5,3,osycross(🦎🦎)#5943,liviade#1387,calazki#3961,4,2
501,280,621f79e143b89009366c8593,2021-07-15T22:00:00.000Z,Atotsm#5719,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,3,1,1,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,1,2
502,41,621f79e143b89009366c848d,2021-07-12T22:00:00.000Z,Zeptimus#3359,chuygarcia.eth#6692,for attending Comms WG today <:TEC:835016327542210560>,1,3,1,Tam2140#9361,bends#3537,Mettodo#7010,1,2
503,40,621f79e143b89009366c848c,2021-07-12T22:00:00.000Z,Tam2140#9361,chuygarcia.eth#6692,for attending Comms WG today <:TEC:835016327542210560>,3,1,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,1,2
504,365,621f79e143b89009366c85fb,2021-07-23T22:00:00.000Z,Suga#8514,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn.,1,1,3,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,2
505,293,621f79e143b89009366c85a0,2021-07-15T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn!,1,3,1,Tam2140#9361,bends#3537,Mettodo#7010,1,2
506,149,621f79e143b89009366c8506,2021-07-15T22:00:00.000Z,Suga#8514,iviangita#3204,for all of their contributions to comms,1,3,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,2
507,347,621f79e143b89009366c85e9,2021-07-22T22:00:00.000Z,Juankbell#7458,AmwFund#0979,for all the paris pics 😎,3,3,5,osycross(🦎🦎)#5943,Vyvy-vi#5040,divine_comedian#5493,3,2
508,509,621f79e143b89009366c86f1,2021-07-30T22:00:00.000Z,iviangita#3204,iviangita#3204,for always being everywhere helping,3,5,5,Tam2140#9361,bends#3537,divine_comedian#5493,4,2
509,81,621f79e143b89009366c84c0,2021-07-13T22:00:00.000Z,Vyvy-vi#5040,Suga#8514,for attending the Orientation/AMA today!,3,1,1,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,1,2
510,245,621f79e143b89009366c8566,2021-07-15T22:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for attending the community call,3,1,1,osycross(🦎🦎)#5943,bends#3537,divine_comedian#5493,1,2
511,438,621f79e143b89009366c8698,2021-07-28T22:00:00.000Z,Suga#8514,liviade#1387,for gifting me her novel: The Blue of Night 💙,3,5,5,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,4,2
512,591,621f79e143b89009366c8743,2021-07-30T22:00:00.000Z,jukren#8803,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1,1,3,osycross(🦎🦎)#5943,bends#3537,calazki#3961,1,2
513,429,621f79e143b89009366c868f,2021-07-28T22:00:00.000Z,iviangita#3204,divine_comedian#5493,for recording this praise,1,3,3,Tam2140#9361,bends#3537,divine_comedian#5493,2,2
514,54,621f79e143b89009366c84a0,2021-07-13T22:00:00.000Z,Tam2140#9361,liviade#1387,for joining soft gov!,3,1,3,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,2,2
515,239,621f79e143b89009366c8560,2021-07-15T22:00:00.000Z,pavl#1561,Mount Manu#3530,for attending the community call,3,1,1,osycross(🦎🦎)#5943,liviade#1387,calazki#3961,1,2
516,472,621f79e143b89009366c86cc,2021-07-29T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,1,3,1,Tam2140#9361,bends#3537,Mettodo#7010,1,2
517,320,621f79e143b89009366c85bc,2021-07-18T22:00:00.000Z,nic#9212,Vyvy-vi#5040,for identifying an ad spammer,1,3,3,Tam2140#9361,Vyvy-vi#5040,calazki#3961,2,2
518,153,621f79e143b89009366c850a,2021-07-15T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for being himself and for all the work he’s doing in Transparency,3,3,5,Tam2140#9361,bends#3537,Mettodo#7010,3,2
519,244,621f79e143b89009366c8565,2021-07-15T22:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for attending the community call,3,1,1,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,1,2
520,52,621f79e143b89009366c849e,2021-07-13T22:00:00.000Z,Zeptimus#3359,liviade#1387,for joining soft gov!,1,3,1,Tam2140#9361,bends#3537,Mettodo#7010,1,2
521,67,621f79e143b89009366c84b2,2021-07-13T22:00:00.000Z,Suga#8514,liviade#1387,for preparing orientation sessions to substitute the AMA's 🙌,3,5,5,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,4,2
522,574,621f79e143b89009366c8732,2021-07-30T22:00:00.000Z,DanKnobelsdorf#0326,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,3,1,1,osycross(🦎🦎)#5943,liviade#1387,calazki#3961,1,2
523,572,621f79e143b89009366c8730,2021-07-30T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,3,1,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,1,2
524,248,621f79e143b89009366c8569,2021-07-15T22:00:00.000Z,solsista#5370,Mount Manu#3530,for attending the community call,3,3,1,osycross(🦎🦎)#5943,bends#3537,calazki#3961,2,2
525,247,621f79e143b89009366c8568,2021-07-15T22:00:00.000Z,ZER8🧠#9093,Mount Manu#3530,for attending the community call,1,3,1,Tam2140#9361,tigeroid#2951,calazki#3961,1,2
526,92,621f79e143b89009366c84cb,2021-07-13T22:00:00.000Z,Suga#8514,Huxwell#2172,for the onboarding session and @Mount Manu for adding up on the definition of commons,5,5,3,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,4,2
527,322,621f79e143b89009366c85be,2021-07-18T22:00:00.000Z,Vyvy-vi#5040,"griff (💜, 💜)#8888",for the DANK memes!,5,5,3,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,4,2
546,243,621f79e143b89009366c8564,2021-07-15T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for attending the community call,1,1,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,1,0
547,354,621f79e143b89009366c85f0,2021-07-23T22:00:00.000Z,bends#3537,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
548,246,621f79e143b89009366c8567,2021-07-15T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for attending the community call,1,1,1,Tam2140#9361,bends#3537,Mettodo#7010,1,0
549,51,621f79e143b89009366c849d,2021-07-13T22:00:00.000Z,"griff (💜, 💜)#8888",liviade#1387,for joining soft gov!,1,1,1,AmwFund#0979,bends#3537,shawn#7046,1,0
550,580,621f79e143b89009366c8738,2021-07-30T22:00:00.000Z,Suga#8514,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
551,581,621f79e143b89009366c8739,2021-07-30T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1,1,1,Tam2140#9361,bends#3537,Mettodo#7010,1,0
552,50,621f79e143b89009366c849c,2021-07-13T22:00:00.000Z,Suga#8514,liviade#1387,for joining soft gov!,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
553,573,621f79e143b89009366c8731,2021-07-30T22:00:00.000Z,Juankbell#7458,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1,1,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,divine_comedian#5493,1,0
554,579,621f79e143b89009366c8737,2021-07-30T22:00:00.000Z,satorid#8361,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1,1,1,Tam2140#9361,bends#3537,calazki#3961,1,0
555,583,621f79e143b89009366c873b,2021-07-30T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1,1,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,1,0
556,242,621f79e143b89009366c8563,2021-07-15T22:00:00.000Z,Suga#8514,Mount Manu#3530,for attending the community call,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
557,240,621f79e143b89009366c8561,2021-07-15T22:00:00.000Z,santigs#9769,Mount Manu#3530,for attending the community call,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
558,315,621f79e143b89009366c85b7,2021-07-17T22:00:00.000Z,"griff (💜, 💜)#8888",liviade#1387,for the epic road trip we had to Paris!!!,13,13,13,AmwFund#0979,bends#3537,shawn#7046,13,0
559,55,621f79e143b89009366c84a1,2021-07-13T22:00:00.000Z,mateodaza#3156,liviade#1387,for joining soft gov!,1,1,1,Tam2140#9361,bends#3537,Mettodo#7010,1,0
560,589,621f79e143b89009366c8741,2021-07-30T22:00:00.000Z,nic#9212,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1,1,1,Tam2140#9361,Vyvy-vi#5040,calazki#3961,1,0
561,387,621f79e143b89009366c865f,2021-07-26T22:00:00.000Z,Zeptimus#3359,liviade#1387,for being in the soft gov sync today!,1,1,1,Tam2140#9361,bends#3537,Mettodo#7010,1,0
562,56,621f79e143b89009366c84a2,2021-07-13T22:00:00.000Z,eduardovegap#0422,liviade#1387,for joining soft gov!,1,1,1,Tam2140#9361,liviade#1387,Mettodo#7010,1,0
564,234,621f79e143b89009366c855b,2021-07-15T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for attending the community call,1,1,1,Tam2140#9361,liviade#1387,Mettodo#7010,1,0
565,233,621f79e143b89009366c855a,2021-07-15T22:00:00.000Z,DanKnobelsdorf#0326,Mount Manu#3530,for attending the community call,1,1,1,osycross(🦎🦎)#5943,liviade#1387,calazki#3961,1,0
566,388,621f79e143b89009366c8660,2021-07-26T22:00:00.000Z,mateodaza#3156,liviade#1387,for being in the soft gov sync today!,1,1,1,Tam2140#9361,bends#3537,Mettodo#7010,1,0
567,232,621f79e143b89009366c8559,2021-07-15T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for attending the community call,1,1,1,osycross(🦎🦎)#5943,Vyvy-vi#5040,divine_comedian#5493,1,0
568,231,621f79e143b89009366c8558,2021-07-15T22:00:00.000Z,elessar.eth#7945,Mount Manu#3530,for attending the community call,1,1,1,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,1,0
571,78,621f79e143b89009366c84bd,2021-07-13T22:00:00.000Z,Mount Manu#3530,Vyvy-vi#5040,for the insight on the orientation call,8,8,8,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,8,0
572,49,621f79e143b89009366c849b,2021-07-13T22:00:00.000Z,santigs#9769,liviade#1387,for joining soft gov!,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
573,291,621f79e143b89009366c859e,2021-07-15T22:00:00.000Z,Suga#8514,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn!,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
574,38,621f79e143b89009366c848a,2021-07-12T22:00:00.000Z,nic#9212,chuygarcia.eth#6692,for attending Comms WG today <:TEC:835016327542210560>,1,1,1,Tam2140#9361,Vyvy-vi#5040,calazki#3961,1,0
575,39,621f79e143b89009366c848b,2021-07-12T22:00:00.000Z,Suga#8514,chuygarcia.eth#6692,for attending Comms WG today <:TEC:835016327542210560>,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
576,362,621f79e143b89009366c85f8,2021-07-23T22:00:00.000Z,D8N1#8408,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,Tam2140#9361,liviade#1387,Mettodo#7010,1,0
577,156,621f79e143b89009366c850d,2021-07-15T22:00:00.000Z,kristofer#1475,iviangita#3204,for getting the TEC Swag shop up it’s finally done through his hard work and troubleshooting,8,8,8,Tam2140#9361,liviade#1387,Mettodo#7010,8,0
578,359,621f79e143b89009366c85f5,2021-07-23T22:00:00.000Z,Pronoia🐙🦘#2154,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,Tam2140#9361,liviade#1387,Mettodo#7010,1,0
579,530,621f79e143b89009366c8706,2021-07-30T22:00:00.000Z,nic#9212,Mount Manu#3530,for holding down the [onboarding] fort while Suga was in Paris,13,13,13,Tam2140#9361,Vyvy-vi#5040,calazki#3961,13,0
580,34,621f79e143b89009366c8486,2021-07-12T22:00:00.000Z,eduardovegap#0422,chuygarcia.eth#6692,for attending Comms WG today <:TEC:835016327542210560>,1,1,1,Tam2140#9361,liviade#1387,Mettodo#7010,1,0
582,282,621f79e143b89009366c8595,2021-07-15T22:00:00.000Z,Ekeneodigwe#1502,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,Usua◎ Silver#2618,liviade#1387,Mettodo#7010,1,0
583,42,621f79e143b89009366c848e,2021-07-12T22:00:00.000Z,santigs#9769,chuygarcia.eth#6692,for attending Comms WG today <:TEC:835016327542210560>,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
584,358,621f79e143b89009366c85f4,2021-07-23T22:00:00.000Z,KZ Flyer#0926,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,AmwFund#0979,liviade#1387,Mettodo#7010,1,0
585,464,621f79e143b89009366c86c4,2021-07-29T22:00:00.000Z,Pronoia🐙🦘#2154,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,Tam2140#9361,liviade#1387,Mettodo#7010,1,0
586,119,621f79e143b89009366c84e8,2021-07-15T22:00:00.000Z,iviangita#3204,iviangita#3204,for helping to run the back office and all their support and contributions to TEC,13,13,13,Tam2140#9361,bends#3537,divine_comedian#5493,13,0
587,209,621f79e143b89009366c8542,2021-07-15T22:00:00.000Z,natesuits#4789,Mount Manu#3530,for supporting other members of this community (including myself),21,21,21,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,21,0
589,265,621f79e143b89009366c857a,2021-07-15T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for helping with Community Call praise 🙂,13,13,13,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,13,0
590,357,621f79e143b89009366c85f3,2021-07-23T22:00:00.000Z,Ekeneodigwe#1502,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,Usua◎ Silver#2618,liviade#1387,Mettodo#7010,1,0
592,73,621f79e143b89009366c84b8,2021-07-13T22:00:00.000Z,metaverde#2503,Vyvy-vi#5040,"for suggesting changes to the channel names, that make this more accessible and make the names look neat :)",3,3,3,Tam2140#9361,bends#3537,Mettodo#7010,3,0
594,336,621f79e143b89009366c85cc,2021-07-20T22:00:00.000Z,natesuits#4789,Zeptimus#3359,for being a hero and carry the TEC stand like  a hero🌞,13,13,13,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,13,0
595,324,621f79e143b89009366c85c0,2021-07-18T22:00:00.000Z,Vyvy-vi#5040,metaverde#2503,for holding down the help channel!,5,5,5,osycross(🦎🦎)#5943,liviade#1387,Mettodo#7010,5,0
597,361,621f79e143b89009366c85f7,2021-07-23T22:00:00.000Z,Lewwwk#4227,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,Tam2140#9361,Vyvy-vi#5040,Mettodo#7010,1,0
