,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
737,152,621f79e243b89009366c8d74,2021-09-02T22:00:00.000Z,markop#2007,Mount Manu#3530,for all their work in Params,13,3,5,3,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,6,10
738,159,621f79e243b89009366c8d7b,2021-09-02T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being super supportive and answering all of Lauren’s questions and DMs,3,8,8,13,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,8,10
739,195,621f79e243b89009366c8d9f,2021-09-02T22:00:00.000Z,natesuits#4789,Mount Manu#3530,for so many great ideas,8,3,5,13,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,7,10
740,634,621f79e243b89009366c8f7a,2021-09-16T22:00:00.000Z,chuygarcia.eth#6692,Zeptimus#3359,for the funny memes 🤙,13,3,3,13,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,8,10
741,633,621f79e243b89009366c8f79,2021-09-16T22:00:00.000Z,Vyvy-vi#5040,Zeptimus#3359,for the funny memes 🤙,13,13,5,3,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,8,10
742,632,621f79e243b89009366c8f78,2021-09-16T22:00:00.000Z,Kris#8703,Zeptimus#3359,for the funny memes 🤙,13,3,3,8,Zeptimus#3359,enti#1546,acidlazzer#5796,hanners717#2022,6,10
743,607,621f79e243b89009366c8f53,2021-09-15T22:00:00.000Z,"griff (💜, 💜)#8888",divine_comedian#5493,for engaging in the AGAVE proposal debates and forum posts,3,3,3,13,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,5,10
744,240,621f79e243b89009366c8dcc,2021-09-05T22:00:00.000Z,liviade#1387,iviangita#3204,for the discussion on types of voting our community can use for different instances,3,3,13,3,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,5,10
745,603,621f79e243b89009366c8f4d,2021-09-15T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for leading the coordination onboarding session and for answering a  question I forwarded to her pertaining to grant funding 👌🏻,13,3,5,8,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,7,10
746,588,621f79e243b89009366c8f36,2021-09-13T22:00:00.000Z,natesuits#4789,Zeptimus#3359,for joining the AGAVE debate and share they thoughts,13,3,3,3,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,5,10
747,282,621f79e243b89009366c8df6,2021-09-06T22:00:00.000Z,Suga#8514,liviade#1387,"for the great facilitation of last soft gov call, just watched the recording, thanks so much ❤️ 🙌",8,5,13,3,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,7,10
748,307,621f79e243b89009366c8e0f,2021-09-07T22:00:00.000Z,Juankbell#7458,Kris#8703,for flagging me to check the praise bot,13,3,13,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,8,10
749,687,621f79e243b89009366c8fb0,2021-09-17T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the Vienna deep dives! 🧙🏻‍♂️,3,3,8,13,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,6,10
750,316,621f79e243b89009366c8e18,2021-09-07T22:00:00.000Z,Kris#8703,ALOYSIOUS#3049,for giving the praise bot a checkup. <:hearth_gitcoin:859073075697418250>,13,3,13,13,Zeptimus#3359,enti#1546,acidlazzer#5796,hanners717#2022,10,10
751,398,621f79e243b89009366c8e6a,2021-09-09T22:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for their work with the CCD 🔥,3,13,8,13,innov8tor3#3988,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,9,10
752,413,621f79e243b89009366c8e79,2021-09-09T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for updating the Praise bot message an the Telegram pinned message 🤖,5,3,5,13,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,6,10
753,426,621f79e243b89009366c8e86,2021-09-09T22:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for getting a new production for Comms in the horizon 💪🏻,8,3,13,8,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,8,10
754,450,621f79e243b89009366c8e9e,2021-09-09T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for being so on top of everything 💪🏻,3,3,13,3,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,5,10
755,458,621f79e243b89009366c8ea6,2021-09-09T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for doing a great job overall in the TEC community 🎖️,3,5,8,13,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,7,10
756,459,621f79e243b89009366c8ea7,2021-09-09T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for doing a great job overall in the TEC community 🎖️,13,3,5,13,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,8,10
757,558,621f79e243b89009366c8f18,2021-09-12T22:00:00.000Z,Mount Manu#3530,liviade#1387,for sharing some of his astrology wisdom with me 🔮,8,3,3,13,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,6,10
758,461,621f79e243b89009366c8ea9,2021-09-09T22:00:00.000Z,natesuits#4789,Mount Manu#3530,for doing a great job overall in the TEC community 🎖️,13,3,5,13,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,8,10
759,552,621f79e243b89009366c8f12,2021-09-12T22:00:00.000Z,Jolie_Ze#0295,liviade#1387,for being a great connector and for taking some time off 🌸 🌱,8,3,13,3,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,divine_comedian#5493,6,10
760,530,621f79e243b89009366c8efa,2021-09-10T22:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for his valuable insight on the potential future direction of the NFT market,5,3,13,5,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,6,10
761,529,621f79e243b89009366c8ef9,2021-09-10T22:00:00.000Z,Zeptimus#3359,"griff (💜, 💜)#8888",for sorting out the github permissions for our params bot,3,13,8,13,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,9,10
762,492,621f79e243b89009366c8ed4,2021-09-09T22:00:00.000Z,Zeptimus#3359,divine_comedian#5493,for their thoughtful insights into the buy-in discussions,3,8,13,13,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,9,10
763,517,621f79e243b89009366c8eed,2021-09-09T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,13,3,3,5,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,6,10
764,65,621f79e243b89009366c8d12,2021-09-02T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for being part of the Crypto Commons Gathering and representing the TEC,5,8,3,13,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,7,10
765,211,621f79e243b89009366c8daf,2021-09-02T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for having an interesting discussion in the Legal WG sync today,3,3,13,5,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,6,10
766,7,621f79e243b89009366c8cd3,2021-08-31T22:00:00.000Z,nic#9212,Suga#8514,for leading the orientation call today!,13,3,8,3,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,6,10
767,692,621f79e243b89009366c8fb5,2021-09-17T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for accepting to join the governauts panel that’s being organized 🧑🏻‍🚀,3,5,13,8,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,7,10
768,718,621f79e243b89009366c8fcf,2021-09-17T22:00:00.000Z,natesuits#4789,Mount Manu#3530,for his thorough and insightful answers to the questions posed to me by new users AND for polishing my forum post 💪🏻 🥲,13,5,5,3,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,6,10
769,16,621f79e243b89009366c8ce1,2021-09-01T22:00:00.000Z,Tam2140#9361,"griff (💜, 💜)#8888",for the AMAZING facilitation of the stewards call... how we ended on time,13,3,8,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,7,10
770,6,621f79e243b89009366c8cd2,2021-08-31T22:00:00.000Z,anna-marie#8824,Suga#8514,for leading the orientation call today!,3,5,5,13,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,6,10
771,13,621f79e243b89009366c8cd9,2021-09-01T22:00:00.000Z,eduardovegap#0422,anna-marie#8824,for sorting out my TECH swag like ninjas!,8,3,13,8,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,8,10
772,689,621f79e243b89009366c8fb2,2021-09-17T22:00:00.000Z,monstrosity#5714,Mount Manu#3530,for having a stake in the AGAVE partnership! 🪴,13,3,5,8,PhilH#1102,AmwFund#0979,acidlazzer#5796,hanners717#2022,7,10
773,29,621f79e243b89009366c8cee,2021-09-01T22:00:00.000Z,Suga#8514,divine_comedian#5493,for facilitating a great softgov call,8,3,13,3,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,6,10
776,1063,621f79e243b89009366c9180,2021-09-23T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for their work in the Params WG,13,13,5,5,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,9,8
778,1096,621f79e243b89009366c91a1,2021-09-23T22:00:00.000Z,Nuggan#5183,iviangita#3204,for being active in TEC Labs,5,13,13,8,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,9,8
779,322,621f79e243b89009366c8e1e,2021-09-07T22:00:00.000Z,Tam2140#9361,liviade#1387,for being on top of everything and steering the stewards so well!,8,5,13,13,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,9,8
781,310,621f79e243b89009366c8e12,2021-09-07T22:00:00.000Z,ALOYSIOUS#3049,Kris#8703,for helping us diagnose praise bot's checkmark bug!,5,8,13,5,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,7,8
783,309,621f79e243b89009366c8e11,2021-09-07T22:00:00.000Z,Vyvy-vi#5040,Kris#8703,for digging into the logs super quick!,13,8,5,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,7,8
785,364,621f79e243b89009366c8e48,2021-09-09T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for helping out with Comms and Twitter 🧙🏻‍♂️,8,8,5,13,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,8,8
787,1394,621f79e243b89009366c92da,2021-09-29T22:00:00.000Z,Striker#3288,Nuggan#5183,for stepping up to help with the rewards frontend!,13,5,8,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,7,8
791,1146,621f79e243b89009366c91d3,2021-09-23T22:00:00.000Z,Tam2140#9361,iviangita#3204,for bringing so much joy to Livia’s life and for being so attentive to everything happening in the TEC,5,13,8,13,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,9,8
793,1138,621f79e243b89009366c91cb,2021-09-23T22:00:00.000Z,Suga#8514,iviangita#3204,for the progress they’re making with the case studies structure,13,5,13,5,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,9,8
794,59,621f79e243b89009366c8d0c,2021-09-02T22:00:00.000Z,durgadas#9280,iviangita#3204,for helping with the second Graviton Training,8,13,5,13,lee0007#8152,AmwFund#0979,teaci#6108,divine_comedian#5493,9,8
796,1130,621f79e243b89009366c91c3,2021-09-23T22:00:00.000Z,akrtws (TE Academy)#4246,iviangita#3204,for the energy she’s putting in the Reward System and the Governauts,5,8,13,5,Mount Manu#3530,AmwFund#0979,teaci#6108,Nuggan#5183,7,8
798,1109,621f79e243b89009366c91ae,2021-09-23T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for great collaboration with Comms and for presenting the Comms WG updates,13,8,5,8,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,8,8
802,22,621f79e243b89009366c8ce7,2021-09-01T22:00:00.000Z,bradleyc#3333,"griff (💜, 💜)#8888",for patiently pushing the Commons Swarm’s delivery so critical,5,5,8,13,PhilH#1102,enti#1546,acidlazzer#5796,divine_comedian#5493,7,8
806,1042,621f79e243b89009366c916b,2021-09-23T22:00:00.000Z,acidlazzer#5796,iviangita#3204,for the amazing designs,13,5,8,13,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,9,8
808,18,621f79e243b89009366c8ce3,2021-09-01T22:00:00.000Z,innov8tor3#3988,anna-marie#8824,for their exploration of knowledge management and the impact of this on accessibility,13,8,5,13,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,9,8
811,945,621f79e243b89009366c9100,2021-09-20T22:00:00.000Z,David (please DYOR...)#4116,Juankbell#7458,for helping to setup the poaps and promote the Graviton training through twitter,8,5,8,13,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,8,8
812,946,621f79e243b89009366c9101,2021-09-20T22:00:00.000Z,Vyvy-vi#5040,Juankbell#7458,for helping to setup the poaps and promote the Graviton training through twitter,8,13,8,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,8,8
813,1429,621f79e243b89009366c92fd,2021-09-29T22:00:00.000Z,Jolie_Ze#0295,divine_comedian#5493,for their info and insight regarding sourcecred,5,8,5,13,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,divine_comedian#5493,7,8
814,527,621f79e243b89009366c8ef7,2021-09-09T22:00:00.000Z,Tam2140#9361,kristofer#1475,"for being a stable source of good advice, focus and energy.",13,5,5,13,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,9,8
815,543,621f79e243b89009366c8f09,2021-09-12T22:00:00.000Z,DanKnobelsdorf#0326,akrtws (TE Academy)#4246,"for adding TE Academy to CommonsStack Conviction voting and sending out reminders to vote! You should vote, too!",13,5,8,8,Zeptimus#3359,Mettodo#7010,Parrachia#0450,divine_comedian#5493,8,8
816,911,621f79e243b89009366c90da,2021-09-19T22:00:00.000Z,Tam2140#9361,liviade#1387,for collaborating with the birth of a new wg 🐣  amazing work!,8,5,13,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,7,8
817,910,621f79e243b89009366c90d9,2021-09-19T22:00:00.000Z,chuygarcia.eth#6692,liviade#1387,for collaborating with the birth of a new wg 🐣  amazing work!,13,5,8,13,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,9,8
818,998,621f79e243b89009366c913f,2021-09-22T22:00:00.000Z,ALOYSIOUS#3049,Jolie_Ze#0295,"for seeing my inner dev 😭 and telling that dev that they are seen and worthy (Aloysious's praise can run very deep very fast, I wonder if others feel the visceral and intimate depth of their noticing 👀 )",13,5,8,5,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,7,8
820,550,621f79e243b89009366c8f10,2021-09-12T22:00:00.000Z,hz#8826,liviade#1387,for sharing materials about external sourcecred plug-ins and for putting himself available to help!,8,13,5,8,Zeptimus#3359,Mettodo#7010,bends#3537,Nuggan#5183,8,8
824,555,621f79e243b89009366c8f15,2021-09-12T22:00:00.000Z,JeffEmmett#7202,liviade#1387,for being attentive to the TEC forum and for providing feedback to the advice process where I was looking for his opinion  🙏,8,13,8,5,Mount Manu#3530,AmwFund#0979,teaci#6108,Sha#6179,8,8
825,896,621f79e243b89009366c9082,2021-09-19T22:00:00.000Z,hz#8826,kristofer#1475,for taking the time to explain the inner workings of sourcecred and engaging in the reward system discussion!,8,13,5,5,Zeptimus#3359,Mettodo#7010,bends#3537,Nuggan#5183,7,8
827,15,621f79e243b89009366c8cdb,2021-09-01T22:00:00.000Z,Tam2140#9361,anna-marie#8824,for sorting out my TECH swag like ninjas!,13,5,5,8,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,7,8
828,455,621f79e243b89009366c8ea3,2021-09-09T22:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for doing a great job overall in the TEC community 🎖️,8,5,8,13,innov8tor3#3988,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,8,8
833,427,621f79e243b89009366c8e87,2021-09-09T22:00:00.000Z,Suga#8514,Mount Manu#3530,for getting a new production for Comms in the horizon 💪🏻,8,5,13,5,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,7,8
835,17,621f79e243b89009366c8ce2,2021-09-01T22:00:00.000Z,GideonRo#3175,anna-marie#8824,for their exploration of knowledge management and the impact of this on accessibility,8,13,5,13,PhilH#1102,Mettodo#7010,acidlazzer#5796,Usua◎ Silver#2618,9,8
838,709,621f79e243b89009366c8fc6,2021-09-17T22:00:00.000Z,natesuits#4789,Mount Manu#3530,"for the Params campaign, Twitter, and the forum spots and engagement 👌🏻",13,8,5,8,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,8,8
840,56,621f79e243b89009366c8d09,2021-09-02T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for helping with the second Graviton Training,13,5,13,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,9,8
841,1226,621f79e243b89009366c9223,2021-09-23T22:00:00.000Z,Nuggan#5183,iviangita#3204,for all the work he does in various different projects,5,13,8,8,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,8,8
842,160,621f79e243b89009366c8d7c,2021-09-02T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for being super supportive and answering all of Lauren’s questions and DMs,13,5,13,13,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,11,8
848,806,621f79e243b89009366c9027,2021-09-17T22:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for getting the POAP boat ready for the Graviton training 🙏🏻,13,13,8,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,9,8
849,1386,621f79e243b89009366c92d2,2021-09-28T22:00:00.000Z,solsista#5370,solsista#5370,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",13,13,13,21,PhilH#1102,Mettodo#7010,Parrachia#0450,hanners717#2022,15,8
850,1382,621f79e243b89009366c92ce,2021-09-28T22:00:00.000Z,natesuits#4789,solsista#5370,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",5,13,5,5,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,7,8
853,1380,621f79e243b89009366c92cc,2021-09-28T22:00:00.000Z,Mert Ozd#6679,solsista#5370,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",5,8,5,13,Zeptimus#3359,Mettodo#7010,teaci#6108,Usua◎ Silver#2618,7,8
854,241,621f79e243b89009366c8dcd,2021-09-05T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the discussion on types of voting our community can use for different instances,13,5,5,13,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,9,8
857,1301,621f79e243b89009366c927d,2021-09-23T22:00:00.000Z,David (please DYOR...)#4116,David (please DYOR...)#4116,for creating some great memes at today's Meme party.,13,5,5,8,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,7,8
858,1304,621f79e243b89009366c9280,2021-09-24T22:00:00.000Z,durgadas#9280,natesuits#4789,for being such a consistent source of knowledge and meeting with me to talk about hubspot on a Saturday!,5,5,13,8,lee0007#8152,AmwFund#0979,teaci#6108,divine_comedian#5493,7,8
859,116,621f79e243b89009366c8d50,2021-09-02T22:00:00.000Z,Zeptimus#3359,Suga#8514,"for helping me get acquainted with video-making software! Woohoo! Watch out Hollywood, here comes the TEC! 😉",8,5,13,8,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,8,8
860,1330,621f79e243b89009366c929a,2021-09-27T22:00:00.000Z,Stefano#8400,ALOYSIOUS#3049,for supporting the Gravitrons by sending out <:POAP:849496960339148850> POAP's for the First (of a series) Gravitron Training. <:thankyou:856236801667760128>,13,13,5,13,PhilH#1102,AmwFund#0979,teaci#6108,hanners717#2022,11,8
861,1331,621f79e243b89009366c929b,2021-09-27T22:00:00.000Z,"griff (💜, 💜)#8888",Jolie_Ze#0295,"for his dope video with John Paller of ETHDenver! critical conversations, awesome insight and meaningful shoutouts 🙌",8,5,13,13,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,9,8
864,1346,621f79e243b89009366c92aa,2021-09-27T22:00:00.000Z,chuygarcia.eth#6692,Tam2140#9361,for leading a really great comms call today. We covered a lot of good material and saw some ideas taking shape from many diff members of our community.,13,5,5,13,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,9,8
865,161,621f79e243b89009366c8d7d,2021-09-02T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for being super supportive and answering all of Lauren’s questions and DMs,13,8,5,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,7,8
867,178,621f79e243b89009366c8d8e,2021-09-02T22:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for their work in Params,8,5,13,13,innov8tor3#3988,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,9,8
868,41,621f79e243b89009366c8cfa,2021-09-02T22:00:00.000Z,GideonRo#3175,iviangita#3204,"for their feedback on the tone we will use to represent the TEC in social media, this will be very helpful in our Twitter strategy planning 🙏🏼",5,13,8,13,PhilH#1102,Mettodo#7010,acidlazzer#5796,Usua◎ Silver#2618,9,8
869,1404,621f79e243b89009366c92e4,2021-09-29T22:00:00.000Z,natesuits#4789,Juankbell#7458,for setting a space in the DAO book club server for the NVC book club!,13,8,8,5,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,8,8
873,223,621f79e243b89009366c8dbb,2021-09-03T22:00:00.000Z,Suga#8514,ALOYSIOUS#3049,for keeping the new folx informed. 🙏🏾 I appreciate the @  mentions pointing me towards current content I should attune to. So much gets shared it's easy to miss information.,5,5,13,5,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,7,8
874,1171,621f79e243b89009366c91ec,2021-09-23T22:00:00.000Z,solsista#5370,iviangita#3204,for the TE Ethics Focus Group I Analysis,13,5,13,13,PhilH#1102,Mettodo#7010,Parrachia#0450,hanners717#2022,11,8
876,1222,621f79e243b89009366c921f,2021-09-23T22:00:00.000Z,ygg_anderson#4998,iviangita#3204,for introducing jugaadbhatia to the TEC community,5,5,5,13,PhilH#1102,AmwFund#0979,teaci#6108,hanners717#2022,7,8
878,626,621f79e243b89009366c8f66,2021-09-16T22:00:00.000Z,Tam2140#9361,Suga#8514,"for her constant, invaluable support on all the levels",13,5,8,13,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,9,8
879,691,621f79e243b89009366c8fb4,2021-09-17T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for working in helping out and supporting the Gardens 🌱,5,5,5,13,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,7,8
881,45,621f79e243b89009366c8cfe,2021-09-02T22:00:00.000Z,natesuits#4789,iviangita#3204,for the amazing foresight looking into how to organize and structure things in advance to avoid problems later,13,8,5,13,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,9,8
887,482,621f79e243b89009366c8ebe,2021-09-09T22:00:00.000Z,pKrepe#5682,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,1,1,1,8,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,2,7
888,476,621f79e243b89009366c8eb8,2021-09-09T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,1,1,1,8,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,2,7
889,932,621f79e243b89009366c90f3,2021-09-20T22:00:00.000Z,iviangita#3204,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,1,1,3,8,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,3,7
890,1359,621f79e243b89009366c92b7,2021-09-28T22:00:00.000Z,iviangita#3204,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,1,1,3,8,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,3,7
891,993,621f79e243b89009366c913a,2021-09-22T22:00:00.000Z,ALOYSIOUS#3049,David (please DYOR...)#4116,for bringing some excellent twitter info to our comms group.,1,5,8,3,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,4,7
892,479,621f79e243b89009366c8ebb,2021-09-09T22:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,1,1,3,8,innov8tor3#3988,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,3,7
893,512,621f79e243b89009366c8ee8,2021-09-09T22:00:00.000Z,JessicaZartler#2263,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,3,1,3,8,Zeptimus#3359,AmwFund#0979,Parrachia#0450,hanners717#2022,3,7
894,86,621f79e243b89009366c8d27,2021-09-02T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",1,1,1,8,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,2,7
895,1374,621f79e243b89009366c92c6,2021-09-28T22:00:00.000Z,StateClayer#5974,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,1,1,1,8,PhilH#1102,liviade#1387,Parrachia#0450,Usua◎ Silver#2618,2,7
896,485,621f79e243b89009366c8ec1,2021-09-09T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,1,1,1,8,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,2,7
897,1362,621f79e243b89009366c92ba,2021-09-28T22:00:00.000Z,ApeironCreations#9049,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,1,1,1,8,innov8tor3#3988,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,2,7
898,1368,621f79e243b89009366c92c0,2021-09-28T22:00:00.000Z,chuygarcia.eth#6692,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,1,1,1,8,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,2,7
899,967,621f79e243b89009366c9116,2021-09-21T22:00:00.000Z,amanwithwings#0165,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,1,1,5,8,Zeptimus#3359,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,3,7
900,969,621f79e243b89009366c9118,2021-09-21T22:00:00.000Z,G0RD0#9904,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,5,1,1,8,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,3,7
901,964,621f79e243b89009366c9113,2021-09-21T22:00:00.000Z,chuygarcia.eth#6692,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,1,1,1,8,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,2,7
902,246,621f79e243b89009366c8dd2,2021-09-06T22:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,for their commitment to being onboarded and for their willingness to become involved in the TEC community,1,5,8,3,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,4,7
